Check_update,ID,Type,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Tags,Shipping class,Images,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,API Note,Product ID,Images attached,Images enqueued,Updated at
Done,"5,54E+03",simple,Vivid Palms - Men's Hawaiian Shorts,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Vivid Palms - Men's Hawaiian Shorts</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,35.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/vivid-palms-mens-hawaiian-shorts.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Trunks-for-Men-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-Hawaiian-Shorts.webp, ",,,,,,,,0,,,,,
Done,"5,53E+03",simple,Tropic Glow - Women's Beach Shorts,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Tropic Glow - Women's Beach Shorts</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,35.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/tropic-glow-womens-beach-shorts.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shorts-Womens-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shorts-Womens-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Womens-Hawaiian-Shorts-4.webp, ",,,,,,,,0,,,,,
Done,"5,53E+03",simple,Island Vibes - Men's Hawaiian Shorts,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Island Vibes - Men's Hawaiian Shorts</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,35.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/island-vibes-mens-hawaiian-shorts.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shorts-Mens-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-Hawaiian-Shorts-1.webp, ",,,,,,,,0,,,,,
Done,"5,53E+03",simple,Lucid Leaves - Men's Hawaiian Shorts,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Lucid Leaves - Men's Hawaiian Shorts</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,35.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/lucid-leaves-mens-hawaiian-shorts.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shorts-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-Hawaiian-Shorts-1.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Beautiful Birds - Women's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Beautiful Birds - Women's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/beautiful-birds-womens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Womens-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Womens-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-5.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Lucid Leaves - Women's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Lucid Leaves - Women's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/lucid-leaves-womens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Women-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Women-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-5.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Serene Bloom - Kid's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Serene Bloom - Kid's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,39.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/serene-bloom-kids-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Toddler-Boy-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Toddler-Boy-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Kids-Hawaiian-Shirt.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Tropical Leaves - Women's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Tropical Leaves - Women's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/tropical-leaves-womens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Men-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Men-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-4.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Tropical Leaves - Men's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Tropical Leaves - Men's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/tropical-leaves-mens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-for-Men-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-for-Men-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-4.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Serene Bloom - Men's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Serene Bloom - Men's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/serene-bloom-mens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Dress-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/02/Tropical-Shirt-Dress-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-4.webp, ",,,,,,,,0,,,,,
Done,"5,54E+03",simple,Island Vibes - Men's Hawaiian Shirt,1,0,visible,,"<p>Immerse yourself in the vibrant spirit of the islands with the <strong>Island Vibes - Men's Hawaiian Shirt</strong>, a masterpiece designed to showcase your unique personality. Exclusively available at Kai Aloha Shirts, this piece creates a perfect fusion of tropical tradition and modern customization. Whether you are hitting the beach or aiming to be the life of the party, our <a href=""/custom-hawaiian-shirts"">Custom Hawaiian Shirts</a> ensure you stand out with effortless style. Crafted from premium, breathable fabric, this shirt doesn't just look good—it feels like a cool ocean breeze, inviting you to live your best life in vivid color.</p><table border=""1""><tbody><tr><td><strong>Specification</strong></td><td><strong>Details</strong></td></tr><tr><td><strong>Product Type</strong></td><td>Hawaiian Shirt</td></tr><tr><td><strong>Target Group</strong></td><td>Men, Women, Kids (kids’ sizes start from approx. 6 years old)</td></tr><tr><td><strong>Available Sizes</strong></td><td>Men: S – 6XL, Women: XS – 2XL, Kids: XS – XL</td></tr><tr><td><strong>Material</strong></td><td>95% Polyester, 5% Spandex</td></tr><tr><td><strong>Fabric Weight</strong></td><td>Medium fabric (245 g/m² / 7.23 oz/yd²)</td></tr><tr><td><strong>Collar Styles</strong></td><td>Camp Collar or Point Collar</td></tr><tr><td><strong>Printing Type</strong></td><td>Dye-sublimation</td></tr><tr><td><strong>Printing Quality</strong></td><td>Vibrant &amp; fade-resistant</td></tr><tr><td><strong>Features</strong></td><td>Versatile collars, optional matched pocket, smooth seams, exclusive tropical prints</td></tr><tr><td><strong>Fit &amp; Style</strong></td><td>Relaxed unisex fit for all-day comfort</td></tr><tr><td><strong>Occasions</strong></td><td>Beach vacations, luau parties, summer BBQs, cruises, everyday resort wear</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,49.95,,,"https://kaialohashirts.com/wp-content/uploads/2026/01/island-vibes-mens-hawaiian-shirt.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Front.webp, 
https://kaialohashirts.com/wp-content/uploads/2025/01/Tropical-Shirt-Back.webp, 
https://kaialohashirts.com/wp-content/uploads/2024/09/Size-Guide-Mens-and-Womens-Hawaiian-Shirt-4.webp, ",,,,,,,,0,,,,,